article_url,comment_text,comment_date
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"@frank sullivan: and they won;t
If Trump starts screwing with taxes on goods from Mexico he will hurt US company’s who have factory’s in Mexico. Also Mexico will take the USA to the WTO.","Nov 27th 2017, 12:17 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"By pushing for only wanting to settle the border after a trade deal, the the UK government is clearly using the issue try and get a free trade deal with the EU, without having to sign up to free movement. Because the trade deal will cover all of the EU. Which is unacceptable for the EU.
And settling the border effectively via a trade deal would turn the Good Friday Agreement into a bargaining chip. Which is unacceptable for Ireland.
So the UK crashing out with no deal is getting even more likely, which makes for a cynical blame game. Correct me if I’m wrong, but Ireland is bound by the GFA to keep an open border. What if the only way of achieving that is for Ireland to leave the EU? Don’t see it happening in practice – yet – but hard to think of it as anything other than Ireland getting shafted by Britain once again.
And as for this woman, she’s clearly in the wrong party.","Nov 27th 2017, 12:06 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,Took a little over a hundred years but partition is finally coming back to bite their arse,"Nov 27th 2017, 11:35 AM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,@Brendan Hughes: isn’t it the other way round . Ireland took its 103 MPs out of Westminster that could have block Brexit giving us full access to both the UK and EU .,"Nov 27th 2017, 11:55 AM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,@Tommy Whelan: and we would only have had to give up our independence for it…bargain,"Nov 27th 2017, 11:59 AM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"Brexit fundamentalism is creating madness in British politics. The Tories are on the brink of civil war, Labour is not much better with a confused policy at best. The negotiations are a farce with the UK’s ad-hoc position on the border changing on a daily basis. How in f##ks name can you negotiate with that?
This is not going to end well…","Nov 27th 2017, 12:26 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"@Pete Gilmartin: When your stated policy is to “make a success” of what is so very clearly a damage-limitation exercise, at least to start, then you have already put yourself in the position of trying to do what is not possible in order to score short-term political points and appear “strong”.
As much as I know this was just spin, you can only bluff so often before everyone at the table is willing to call you on any given hand. As I think the British are very slowly learning, to everyone’s cost.","Nov 27th 2017, 1:55 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"I definitely agree that Ireland must take a more positive, and less obstructionist, approach in regard to our nearest neighbour’s Brexit negotiations.","Nov 27th 2017, 11:54 AM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,@John Reid: ___ Spoken like a true Brexiloon.,"Nov 27th 2017, 12:02 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"@John Reid: Why, what’s in it for us?","Nov 27th 2017, 1:56 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"Norway and Sweden are both in the single market, so there is no regulatory divergence, yet there are border checks for trucks as Norway is not in the customs union. To think that N Ireland can be out of the customs union, out of the single market, and have regulatory autonomy, yet still not have a border, is complete fantasy land.","Nov 27th 2017, 12:58 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"@ianglen: The border issue is simple to resolve. The UK can do what it likes, as it’s wont to do anyway, and we can staff the border with 1 Guard and his dog, Scotty.
Of course we will also ask ticket inspectors on the North-South train services to be extra vigilant and report any suspicious British people to the local station immediately. Because we can be “reasonable” people too, just like the Ms. Hoey.","Nov 27th 2017, 1:08 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,If Brussels decides we have to have a hard border than it only makes sense that Dublin and Brussels pay for the hard border they want.,"Nov 27th 2017, 11:40 AM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"@Luka Savić: Brussels is not deciding there has to be a hard border. The UK is, by saying they want out of the EU AND the EEA AND any form of Customs Union.
The UK will be breaking every trade agreement under the sun if they think they can negotiate a special tariff on some Widget from China, say, but not enforce any kind of border to check that the Widget trade to and from China all originates or is destined for the UK, and not the EU.
If there is an open border between the UK and the EU (i.e., in Ireland) they cannot enforce this.
So – that means the UK can’t have separate deals with anybody.
They either need to have a hard border (which they pay for, because it’s their decision), or admit that they will have to have the same regulatory and customs environment as the EU.","Nov 27th 2017, 11:48 AM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,@@muirinho: The UK and Ireland have both agreed neither want a hard border. We are now allowing ourselves be used as a cudgel to harm our neighbours and biggest trading partner. Very foolish and short-sighted on our behalf.,"Nov 27th 2017, 11:51 AM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,Next shell be asking Mexico to pay for it,"Nov 27th 2017, 11:42 AM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,IrExit,"Nov 27th 2017, 11:40 AM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,@Stephen Kennedy: no.,"Nov 27th 2017, 11:47 AM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,@Stephen Kennedy: ….is extremely unlikely.,"Nov 27th 2017, 11:47 AM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,If we don’t “stick our heels” now when we have some leverage we’ll be let down like the proverbial ton of bricks!!,"Nov 27th 2017, 12:09 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"OK, so Kate Hoey is another one for the “not as sharp as they should be” list.
There’s a lot of them in Westminster at the moment.","Nov 27th 2017, 2:23 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"The cheek of Kate Hoey.Britain has caused nothing but trouble to this country in the past.Bring the hard border back and the paramilitaries are back in business and the violence restarts .The British establishment have nothing but disdain for this country as can be seen from the total disregard they have for the future of the peace process .The reality is they should not b occupying the north and that if they want to leave the EU they would do us all a favour and exit the rest of our country as well
Gerry Malone","Nov 27th 2017, 4:24 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"Brexit pro mp…
Another good reason for Ireland to oppose brexit. the uk will try to dominate Ireland like they used to in the past…","Nov 27th 2017, 2:59 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,The IQ of the British chavs that voted for this seems to drop a point each day.,"Nov 27th 2017, 2:52 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"Its obvious we need a had border, dublin and london just have to decide the shape of it.","Nov 27th 2017, 11:44 AM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"@frank sullivan: Dublin won’t decide though. They’ve said the UK has to decide and they’ll just say yes or, more likely, no.","Nov 27th 2017, 1:28 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,Every day Brexiteers show just how utterly delusional they are.,"Nov 27th 2017, 1:43 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,@DaisyChainsaw: sure why should Ireland pay for border infrastructure they build in their own country?,"Nov 27th 2017, 6:24 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,@Damocles: The north is our country .You say what you said there to people living in Armagh Fermanagh Derry Tyrone Down Antrim you will get your answer.I live in county Louth 5 minutes from South Armagh I will tell you one thing you would not say they are 2 countries up here,"Nov 27th 2017, 8:10 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"Why should we have to pay for the idiocy of the inept British? We are already dealing with the fall out, potential loss of business in the agricultural sector, the fragile peace situation in Northern Ireland, and SHE wants US to pay for it?? They should be the ones who have to pay, not us. And they are the ones straining relations between Ireland and the U.K. Over the chaos they’re causing!
When did the British become so delusional??","Nov 27th 2017, 1:51 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"Blocking the talks to force a cliff edge exit will hurt the UK politically. It’ll also hurt a lot of people on both sides of the border. Lives and livelihoods may be destroyed. I’m sure some people desperate that their entire world has been ruined will be driven to suicide.
But well. Is that a price worth paying to score a few political points against the UK? Apparently so.","Nov 27th 2017, 12:45 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"The trouble with the Irish gov is they want everybody else to do everything for them because lets face it, they’re incompetent and incapable themselves.","Nov 27th 2017, 12:05 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,@Adrian: do you honestly think the Brita are any better at this stage? Theresa May makes Leo and Enda look like statesmen of the highest order. Corbyn is not much better.,"Nov 27th 2017, 12:56 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"Kate Hoey, is totally correct","Nov 27th 2017, 1:42 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,@Gus Sheridan: __ That makes two of you who are totally incorrect.,"Nov 27th 2017, 3:28 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"This is the reason I have always opposed cross border links with NI and the UK
We should not have such links with any third country outside the structures of the EU
I am against the CTA and the special arrangements between ireland and the UK
I hope to see a proper border set up as there should always have been
We are two separate nations","Nov 27th 2017, 2:05 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,@european liberal: There is one Ireland.The cheek of you saying we are 2 nations.Every person living in the north is entitled to Irish citizenship .When the treaty in the war of Independence was agreed Michael Collins was promised the north would b reduced to two and a half counties making it economically unviable .It did not happen because the civil war ensured 6 counties would goi.Had Collins lived he would have ensured Ireland would b United.We are one nation not 2.The cheek of you,"Nov 27th 2017, 6:05 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"The cheek of her. She, like many Brits still think we are still their minions and are there to serve them. Just an aside, Do you notice that Northern Ireland protestants are the only ethnic group in Britain that describe themselves as being British? Natives of Scotland, England or Wales very rarely describe themselves as British. I worked abroad with a Northern Ireland protestant family and the children were completely baffled as to why all the other ex-pats from all corners of the UK referred to them as being Irish!
The UK decided to leave the EU and never once thought about the consequences of the border & Northern Ireland that’s because the North doesn’t register on their radar. The whole Brexit thing is going to be a spectacular failure because of their arrogance and not taking into account all of Britain not just the mainland.","Nov 27th 2017, 11:12 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"The pedophile Edward Heath took the British into the EU under false pretences just like this banana republic was.
https://www.express.co.uk/news/politics/882881/Brexit-EU-secret-document-truth-British-public","Nov 27th 2017, 12:06 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"@methodical2020: Ahhh the Express…an open minded, independent friend of Ireland.","Nov 27th 2017, 12:15 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,@methodical2020: This is the 3rd time you have posted this link do you think people can’t read?,"Nov 27th 2017, 12:28 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,We will build a wall!!! And they will pay for it!!,"Nov 27th 2017, 12:16 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,@Richard Murphy: and get the Ra to man the posts,"Nov 27th 2017, 1:37 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,Can it not be like Gibraltar they seam to be doing quite well.,"Nov 27th 2017, 1:23 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"@: __ They haven’t left yet. They’ll have their own border issues after Brexit, even though they voted to remain in the EU. That’s another can of worms.","Nov 27th 2017, 1:29 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,Spain want a hard border with Gibraltar.,"Nov 27th 2017, 7:41 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,Are they some kind of special ? They create the problems on their xenophobic ignorant campaign by the tw*t that is Boris Johnson vote themselves out of the EU yet they want us to pay for their stupidity and insanity ? I don’t think so pall,"Nov 30th 2017, 11:48 PM"
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"For once an Irish politician speakers the truth.
There are countless reasons why we shouldn’t even think of leaving the EU. The main two being:
1. The funding we resive which allows us to nantain our infrastructure (the M50) and fund rural projects in the peripheral portion of the country (schools).
2. The other main benifit to remain in the EU is our right to freedom of movement to work and live in any EU member state we choose.","Nov 29th 2017, 12:15 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,Ireland about to be sacrificed on the EU altar for the second time in a decade.,"Mar 12th 2018, 6:47 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,@Walt Jabsco: Ignorance of the facts at its finest right here….,"Mar 12th 2018, 6:58 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"@Andy K:
Facts you say? How about the fact that apart from the UK, Ireland’s economy will suffer most from the kind of Brexit the EU are pushing.","Mar 12th 2018, 7:18 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"‘A new poll carried out on behalf of Claire Byrne Live and TheJournal.ie ‘
Two of the biggest promoters of Leo and Fine Gael (rising property market = increased advertising revenue) find a majority support government.
Forgive me for being cynical…","Mar 12th 2018, 6:57 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"@David Sinclair: an investigative journalist should find out how they are cherrypicking their poll sample to get the results they want, if you think that’s what they are up to.
What sort of evidence have you gained access too? Sounds like dynamite.","Mar 12th 2018, 8:02 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,@David Sinclair: Yawn.,"Mar 12th 2018, 9:23 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"“A new poll carried out on behalf of Claire Byrne Live” – enough said, I suspect this poll is biased beyond belief and ultimately worse than useless.
The major problem I have with our government’s negotiation position is how pro-team EU we are. People have short memories, remember how the EU and ECB twisted our arm to bailout banks and payoff unsecured bondholders leaving is crippled with debt for decades ahead. Not to mention how they demanded the state sell off lucrative assets.
Sure we are all popular right now because we are a stick to beat the British with but the 2nd we are useless to Europhile bureaucrats they will screw us. Like it or not we are culturally, economically and linguistically tied to the UK. If the EU stays playing hardball with them they will push on towards and no deal situation. That would be unbelievably damaging for us.
The government here should not take a backseat and open up direct negotiations with Westminster regarding the future on this island. If the EU does not like that then to hell with them. This is too important an issue to be left in the hands of out of touch career bureaucrats who are only interested in political point-scoring and by recent historical evidence will not give that damn house damage they do to their everyday person.","Mar 12th 2018, 6:35 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"@John Fergus: “The government here should not take a backseat and open up direct negotiations with Westminster regarding the future on this island. If the EU does not like that then to hell with them.”
How do you negotiate with UK politicians who are looking for the impossible ?. The British Government are doing their level best to convince those countries with a lot to lose in a trading relationship that it is their interest to ignore the GFA even when that treaty was seen internationally as a victory of diplomacy in an intractable dispute. On this issue alone the referendum should never have been held but we ourselves are about to commit to the same polarizing mess because politicians didn’t think things through enough.","Mar 12th 2018, 7:04 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"@Gerald Kelleher: On this issue alone the referendum should never have been held………… but it was. I am just that other EU states are more interested in punishing the UK than helping us. They have previous form for this.
We would be foolish not to take a proactive approach to all this. On issues surrounding the Irish border, we should definitely be entering informal bilateral talks.","Mar 12th 2018, 8:02 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"The EU has irelands back,yeah right.","Mar 12th 2018, 7:57 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,@@mdmak33: Events and references to suggest otherwise oh anonymous cowardly one.,"Mar 12th 2018, 9:24 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,@@mdmak33: Well they took everything else …,"Mar 12th 2018, 9:56 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"Our government has only one thing to worry about Brexit. The border.
The rest depends on Britain’s proposals for leaving the EU and whether the EU can agree to such things.
So far Britain has no proposals and we are still facing a hard Brexit and a hard border.
Basically, our politicians can only ‘do their job’ on Brexit once Britain actually makes a viable proposal. We cannot do that for them.","Mar 12th 2018, 6:51 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"@Andy K: Brits have repeatedly proposed a soft border or CTA solution. EU is playing Varadkar like a fiddle. As soon as our usefulness is over, watch the EU make a move on our corporate tax rates.","Mar 12th 2018, 7:04 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,@Andy K:And how will they cope with the smuggling problem?,"Mar 12th 2018, 7:07 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,Tax harmonisation when Leo is no good anymore.. The EU dosnt care for an island the far side of the UK.. Wake up people..,"Mar 12th 2018, 8:47 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"@Willy Malone: We are the EU. It’s uninformed opinion such as yours that has put Britain in the unenviable position it finds itself with the Brexit chaos. The EU is our biggest trading partner. As members of the EU, we have the clout of 26 nations with us. Imagine trying to negotiate trade deals if we weren’t members of the EU? Britain is learning that its bargaining power will be much diminished when it leaves the EU.","Mar 12th 2018, 3:10 PM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"44% of people that participated in the Claire Byrne live poll on the question “Are you happy with the way the government is handling brexit negotiations?” Responded Yes!
100% of the same people are deluded if they think the Irish government in general, or Leo Varadkar in particular are doing anything but spouting soundbites to appear as if they are actually participating in anyway other than just waiting for the outcome.
Ireland is in fact just the unfortunate child in a bitter divorce, being used by each of the main protagonists, in a custody battle to inflict the maximum amount of public humiliation on the other, for a child that ironically neither actually wants or cares about…","Mar 12th 2018, 9:45 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"The fact is that Britain has made the most horrific decision in its history. It’s embarrassing to see the lengths they are going to invoke damage limitation on a crazy decision made by a lied to, deluded and ill informed electorate. Our ministers are correct in maintaining that it’s a British decision as to the direction they take. However, it’s frustrating to listen to the nonsensical demands the British are making and try and maintain your dignity and respond intelligently to the waffle they are spewing out.","Mar 12th 2018, 8:18 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"@Dave Phelan: Which nonsensical demands specifically would that be, please enlighten us ?","Mar 12th 2018, 3:27 PM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,@wattsed: looking to leave but maintain all the benefits membership! Nonsensical!,"Mar 12th 2018, 5:17 PM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,If in any doubt – Give out. And keep doing so until it’s blindingly obvious that it’s time to stop.,"Mar 12th 2018, 6:38 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,And they are not single aggressive and orange,"Mar 12th 2018, 6:27 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"Half of the people in Ireland don’t know what it’s all about, or couldn’t care less….","Mar 12th 2018, 9:15 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"@Peadar Ó Gréacháin: But they should care,Peadar as I read somewhere that 700,000 jobs could be affected by this re North/South trade,then alot more when Ireland/UK trade affected.Then there’s both Governments responsibility to honour GFA.","Mar 12th 2018, 10:08 AM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,We are an insignificant nation on the edge of Europe and all the spin in the world from Leos big money project wont save us from the wrath of brexit,"Mar 12th 2018, 7:12 PM"
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"Looks like almost double the numbers think they are doing a good job. Brexit talks have given FG a boost in the polls for quite a while now…
I think it will continue to be the case as long as the EU doesn’t back down on their unequivocal support for Ireland..
https://www.abitleftandabitlost.com/posts/the-current-state-of-play-in-irish-politics","Mar 12th 2018, 12:13 PM"
https://www.thejournal.ie/british-politician-ireland-3733591-Dec2017/,Pro Brexit politicians are generally poorly informed.,"Dec 29th 2017, 9:03 PM"
https://www.thejournal.ie/british-politician-ireland-3733591-Dec2017/,@Fiona deFreyne: especially when they start believing your own lies,"Dec 29th 2017, 10:04 PM"
https://www.thejournal.ie/british-politician-ireland-3733591-Dec2017/,@B9xiRspG: because they all listen to Fiona? Wow! You go Fiona!,"Dec 30th 2017, 12:07 AM"
https://www.thejournal.ie/british-politician-ireland-3733591-Dec2017/,Why no article about British agency attempts to kill Charlie Haughty,"Dec 29th 2017, 9:04 PM"
https://www.thejournal.ie/british-politician-ireland-3733591-Dec2017/,@Paul O Sullivan: an agency? Do you not mean the MI5?,"Dec 29th 2017, 9:34 PM"
https://www.thejournal.ie/british-politician-ireland-3733591-Dec2017/,Great pic of immature Leo there!,"Dec 29th 2017, 9:07 PM"
https://www.thejournal.ie/british-politician-ireland-3733591-Dec2017/,Fail,"Dec 30th 2017, 2:17 AM"
https://www.thejournal.ie/british-politician-ireland-3733591-Dec2017/,Difficult to deal with ill-informed uneducated idiots ..,"Dec 29th 2017, 9:21 PM"
https://www.thejournal.ie/british-politician-ireland-3733591-Dec2017/,@Michael Fehily: i have found ignoring stupidity works best. There is no cure for stupidity and trying to educate is a waste of time.,"Dec 29th 2017, 9:46 PM"
https://www.thejournal.ie/british-politician-ireland-3733591-Dec2017/,@Carina Clarke: it’s crazy how much they are removed from reality! Doesn’t bode well for the British public.,"Dec 30th 2017, 12:09 AM"
https://www.thejournal.ie/british-politician-ireland-3733591-Dec2017/,Sammy Wilson is a special kind of stupid…,"Dec 30th 2017, 1:12 AM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,Buy it in the south then.,"Jul 19th 2017, 2:54 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,Once I see it’s Mé Féin I stop reading,"Jul 19th 2017, 3:13 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"@George Roche:
What’s this “south” you speak of? Kerry? Wexford?","Jul 19th 2017, 3:59 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"By the same token, you would be able to recover the vat and duty paid in the UK at the point of exit (as American and Asian tourists currently do by the bucket in all European airports). Anyway, it would still be cheaper than rip off Ireland even with the additional charges.","Jul 19th 2017, 3:02 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"@Gulliver Foyle: I’m not suggesting anyone do this… but, supposing you have relatives in the UK, and supposing you send them some money, for a birthday or something. Now supposing, in their delight, they send, say a laptop, by courier to their favourite uncle Jedi…. Stranger things have been known to happen…","Jul 19th 2017, 4:06 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,@Jed I. Knight: The couriers are working for the revenue. Cosy relationship there. They’ll add duty. This brewing trade war will rip Ireland from the EU eventually.,"Jul 19th 2017, 6:00 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"I bought my new car up north in February and go up to Newry every so often for bits and bobs!! Save €2k on the car and Pet food is so much cheaper up there too. We are being so ripped off here in Maxi Zoo. I saved a fortune on bulk buying for pet food and doggie treats etc. I mean items that are €5.99 here are £1 up there!!!! Wtf!!
Also Lindemanns wine is £4 per bottle up north and it’s €15 per bottle down here! I have been to the dentist in Newry also which is cheaper than here, I saved a few of hundred on a crown. But now I have cheaper and better dental elsewhere so don’t need to go up.
I mean some things are worth going up for but not everything!!","Jul 19th 2017, 3:25 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"@Mark Gerard Lochlain:
After eating all that dog food I’m not surprised you needed a dentist. As regards wine, I buy mine in Dunes Stores when they have the 25% back in vouchers plus the €10 for spending €50. It works out cheaper than NI.","Jul 19th 2017, 5:17 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"@Mark Gerard Lochlain: you are a real patriot ! Selfless in support of your country, or maybe you aren’t Irish !","Jul 19th 2017, 6:01 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"Good news doe retailers here so, you should support your own not funding the British Government up north…..","Jul 19th 2017, 2:55 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,@Paul: Expect prices to go 10-20% up or more.,"Jul 19th 2017, 4:07 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"@cortisola:
We can import from our fellow euro-zone nations if they do.","Jul 19th 2017, 4:11 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"I’m still somewhat hopeful Brexit will unravel, or at least the hard variety.
I don’t think it would’ve happened in the first place if the Brits had managed to implement the rule that EU immigrants can be deported if they can’t be self-supporting.
But they can’t, because they do not have a clue as to precisely who is in the country. Yesterday, minister of state Susan Williams could not answer Labour peers whether the UK had ever made use of this provision. The government simply does not have the data to implement it.
And the UK population voted Brexit by blaming the EU for immigration, while their own government seems to be the main culprit. :(","Jul 19th 2017, 3:13 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"@Mick Tobin: Surely if they’re on social welfare then they’ll be trackable? Could they not use that data along with NI information to figure out who has been scrounging.
Anyway the UK has record low unemployment and has staffing shortages all over the shop. Over 50% of their immigration is from outside the EU. The immigration argument for leaving the EU is a shallow one that was fed to the people to support Brexit.","Jul 19th 2017, 4:31 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"@Carl Nolan: Williams did not say they’re not trackable in principle, but she did say that “the data requested could only be obtained at disproportionate cost”.
This basically means the data presumably exists but it’s all over the place, so there’s no effective civil registration.
The previous Labour government didn’t have the guts to go through with this (the ID cards debacle), and the Tories didn’t have the guts to get this sorted out before calling the Brexit referendum. If they had, that referendum would either not have been needed or there’d have been a good chance Remain would have edged it.","Jul 19th 2017, 5:05 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"I live 15 mins from the border and work in Northern Ireland. My nearest town is in Derry, Northern Ireland. To buy in the south would mean travelling an extra 30 mins to Letterkenny. This would cause massive upset to the daily lives of people living along the border.","Jul 19th 2017, 4:33 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,So how would this affect buying from the likes of amazon ?,"Jul 19th 2017, 2:55 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,@ChuckE: Buying from Amazon Spain/Germany/Italy etc won’t be affected,"Jul 19th 2017, 2:57 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,@ChuckE: An post will stop it and demand to know how much you paid for. If there’s duty owed they will collect it plus s fee of 7 euro for their troubles. Apparently they are collection agents for the state now. Oh and they only take cash.,"Jul 19th 2017, 2:59 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,Buy it in Ireland then.,"Jul 19th 2017, 3:34 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,@Bryan Bonny: my nearest town is in Northern Ireland. I buy my groceries in Northern Ireland. This will cause massive upset to people living along the border.,"Jul 19th 2017, 4:38 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,@Mary Mary: our economy is more important than your shopping.,"Jul 19th 2017, 5:13 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,I’ll just buy in other eu countries then. Still cheaper than here!!!,"Jul 19th 2017, 4:12 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"Loads of rubbish…!
If a Tv is €600 up north and €1200 here, just drive up to Newry, unbox it and say it was given to you as a present by a relative!","Jul 19th 2017, 3:06 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"@Dub_Right: duty and tax still have to be paid on gifts..otherwise you could be gifted cars, boats etc","Jul 19th 2017, 3:15 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,@Dub_Right: Or just come back on a back or farm road through the border. There’s over 360 roads for them to worry about and lots more on private land straddling the border. It’s all pesh and wind at this point.,"Jul 19th 2017, 3:16 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"Ah the Shinners….
So obsessed with their own vanity, that they won’t represent the Nationalist/Bremain people of NI in Westminster at this critical period.
Happy to flip-flop on other “principles” though like decommissioning and “Brits Out”.","Jul 19th 2017, 5:19 PM"
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"@Diarmuid: You really are obsessed, aren’t you. Have you considered therapy – or porn…???","Jul 19th 2017, 6:03 PM"
